Date,DBC Returns,VGK Returns,VWO Returns,GLD Returns,TLT Returns,VTI Returns,EWJ Returns,Portfolio Returns,,VTI,Portfolio
7/16/07,-0.017635995,-0.005925383,-0.014522009,-0.003180357,0.009613079,-0.000713361,-0.002029726,0.000182624,,1.252256398,1.108547027
7/17/07,-0.00611153,0.000634162,0.002353615,-0.001063507,-0.002115922,-0.00058406,-0.005423766,-0.002200081,,1.251363087,1.108749474
7/18/07,0.011529557,-0.005069724,-0.003675351,0.013231985,0.003769581,-0.002272765,-0.004771617,0.005973594,,1.250632215,1.106310135
7/19/07,0.003419443,0.001401279,0.009324773,0.005854083,-0.00023467,0.002408139,0.004794495,0.002492882,,1.247789823,1.112918783
7/20/07,-0.000378656,-0.008268692,-0.002639626,0.008506193,0.009038589,-0.008959899,-0.004089969,0.004993758,,1.250794675,1.115693159
7/23/07,-0.004545401,0.003976364,0.023513896,-0.001627715,-0.001628659,0.00196543,0.006160187,-0.000479948,,1.23958768,1.12126466
7/24/07,-0.007610393,-0.019803187,-0.02963702,0,0.003728731,-0.017523275,-0.003401365,-0.00237997,,1.242024003,1.120726511
7/25/07,0.008819018,-0.001694529,0.012196383,-0.008448184,0.0019735,0.000199654,0.000682579,0.000588412,,1.220259675,1.118059216
7/26/07,-0.010642283,-0.031335609,-0.055083041,-0.018684603,0.008342047,-0.023687523,-0.01773534,-0.007350608,,1.220503305,1.118717095
7/27/07,0.009604287,-0.020757526,-0.010930093,-0.00365572,0.002872572,-0.018810029,-0.00972217,-0.000746648,,1.191592605,1.110493844
7/30/07,-0.01141557,0.014452796,0.03846148,0.005503638,-0.002864344,0.014794789,0.016830249,0.001720051,,1.169178713,1.109664696
7/31/07,0.008083197,0.006241613,-0.014084498,0.000304151,0.007238937,-0.013689258,-0.00482756,0.003086067,,1.186476466,1.111573376
8/1/07,-0.001527349,0.007416322,-0.015873021,0.002127968,-0.002164521,0.005898614,-0.00762308,-0.000901764,,1.170234484,1.115003766
8/2/07,0.001529685,0.000535427,0.010645146,-0.000606719,0.002524975,0.008485658,-0.004888242,0.00205285,,1.177137245,1.113998296
8/3/07,-0.011072961,-0.018595321,-0.040323434,0.012141494,0.006639972,-0.025995256,-0.014035024,7.44E-05,,1.18712603,1.116285167
8/6/07,-0.013899572,0.013631419,0.0254989,-0.002549183,-0.00727851,0.016856244,0.01494662,-0.002984408,,1.156266384,1.116368164
8/7/07,0.005481567,0.003765451,0.003675644,-0.000601233,-0.000801921,0.007528652,-0.002103821,0.000982881,,1.175756693,1.113036467
8/8/07,-0.001557682,0.019828547,0.027574392,0.004362124,-0.012153149,0.015081997,0.008432947,-0.001794079,,1.184608556,1.11413045
8/9/07,-0.007800235,-0.038229154,-0.041509425,-0.019619561,0.001392707,-0.027149345,-0.016027924,-0.010164238,,1.202474818,1.112131611
8/10/07,0.003537725,-0.011747039,-0.010826839,0.016956936,-0.002318003,-0.002290877,-0.014164323,0.002217421,,1.169828414,1.100827641
8/13/07,-0.007050548,0.001105764,0.006080752,-0.004656722,0.002904275,0.001948221,0.00143675,-0.00040256,,1.16714848,1.103268639
8/14/07,0.003155836,-0.013668355,-0.031318677,0.000452747,0.002664151,-0.01743052,-0.00286946,-0.001049904,,1.169422344,1.102824508
8/15/07,0.007471481,-0.024356176,-0.049234298,-0.002413697,-0.003581305,-0.013357836,-0.016546734,-0.005029304,,1.149038705,1.101666648
8/16/07,-0.017174098,-0.008177903,-0.016823734,-0.021926464,0.010318833,0.006446957,0.002194623,-0.003460357,,1.133690034,1.096126032
8/17/07,-0.000794306,0.021409002,0.038349471,0.005102072,-0.004016509,0.018220622,-0.007299279,0.002337034,,1.140998885,1.092333044
8/20/07,0.002782199,-0.002266026,0.005727046,0.001692063,0.000576056,0.002097045,-0.011029425,0.001024859,,1.161788594,1.094885864
8/21/07,-0.001585382,-0.002129073,-0.007669997,-0.000767859,0.00483654,0.000139543,0.012639386,0.001816483,,1.164224916,1.096007968
8/22/07,0.00238189,0.028449485,0.040637087,0.005071492,-0.001604394,0.013948934,0.013215909,0.004499708,,1.164387376,1.097998847
8/23/07,0.003168293,-0.001659783,0.008327675,-0.001376208,0.003443479,-0.001582131,0.007246302,0.00206059,,1.180629338,1.102939521
8/24/07,0.011843628,0.021474132,0.02254469,0.012249319,0.004918785,0.011712104,0.005036027,0.009269988,,1.178761428,1.105212227
8/27/07,0.00117054,-0.005967741,0.004693303,-0.001966389,0.005236188,-0.01041879,-0.007874009,0.001115916,,1.192567204,1.115457531
8/28/07,-0.010522222,-0.027288857,-0.039652361,-0.005910988,0.001698577,-0.02050654,-0.009379554,-0.006104484,,1.180142097,1.116702288
8/29/07,0.009452512,0.028475223,0.04728507,0.00731825,-0.002713069,0.019881994,0.009468363,0.006105835,,1.155941466,1.109885397
8/30/07,0.001950901,-0.00627386,-0.010045372,-0.004086529,0.006687788,-0.002617661,-0.006493448,0.001392229,,1.178923887,1.116662174
8/31/07,0.00038942,0.020587437,0.0309874,0.010942158,0.000788196,0.009876433,0.021786433,0.006102627,,1.175837864,1.118216823
9/4/07,0.011288391,0.006858548,0.013969721,0.013830503,0.000474469,0.011626299,-0.005685896,0.006503596,,1.187450948,1.125040883
9/5/07,0.001924618,-0.013490087,-0.023170851,0.0017793,0.00801716,-0.008788558,-0.01929949,0.001892876,,1.201256608,1.132357694
9/6/07,-0.003841763,0.005009517,0.014958868,0.0192422,-0.002576405,0.003000963,0.000728847,0.003816354,,1.190699294,1.134501107
9/7/07,0.00655612,-0.014818878,-0.019791526,0.007696747,0.014150961,-0.014483907,-0.005098298,0.006887265,,1.194272539,1.138830765
9/10/07,0.006896571,-0.007931004,-0.006873587,0.003314656,0.007751901,-0.004277906,-0.00878475,0.00425601,,1.176974806,1.146674194
9/11/07,0.002283098,0.024121291,0.028657966,0.012927233,-0.000769223,0.013096808,0.010339763,0.006033724,,1.171939818,1.151554452
9/12/07,0.010630241,-0.001884236,-0.00294372,-0.000850794,-0.003739185,0.003419966,-0.002923997,-0.000358657,,1.187288489,1.158502613
9/13/07,-0.00751319,0.007820851,0.009911455,-0.005393088,-0.008941352,0.003749175,-0.007331387,-0.005800356,,1.191348975,1.158087108
9/14/07,0.000757026,-0.008295372,0.001461678,-0.001284304,0.00144804,0.000882887,0.00295423,0.000427363,,1.19581555,1.151369791
9/17/07,0.011724637,-0.013491627,-0.009174278,0.014002044,0.004782469,-0.005292439,-0.005154696,0.005986035,,1.19687132,1.151861844
9/18/07,0.003738358,0.035421178,0.046927602,0.01028598,-0.007527032,0.027899022,0.010362724,0.004569315,,1.190536952,1.158756929
9/19/07,0.008566069,0.00581167,0.002211066,-0.003765649,-0.009257212,0.007233365,0.010989024,-0.002752677,,1.223751768,1.164051654
9/20/07,0.015509593,0.003808285,-0.00661859,0.018059653,-0.018912542,-0.00606139,-0.003623193,-0.002592586,,1.232603611,1.160847397
9/21/07,0.006909121,0.00732598,0.017060407,-0.005225591,0.008491082,0.002386325,0.002181771,0.004647756,,1.22513232,1.1578378
9/24/07,-0.001805726,-0.001038988,0.012406939,-0.000829375,0.002844468,-0.002842437,0.003628451,0.001169133,,1.228055884,1.163219148
9/25/07,-0.007235856,0.001040068,0.000882336,0.000691796,-0.003517108,-0.002330952,0.005784567,-0.002393046,,1.224565212,1.164579107
9/26/07,0.001457696,-0.002077975,0.007444419,-0.00456245,0.000910876,0.00734307,0.008626864,0.000510568,,1.221710809,1.161792216
9/27/07,0.026200908,0.011973014,0.017112335,0.009722181,0.006938833,0.005500341,0.022808344,0.011321085,,1.230681917,1.162385389
9/28/07,-0.003191516,0.00565836,-0.007934261,0.011141747,0.002259425,-0.003493029,-0.000696929,0.002830168,,1.237451087,1.175544853
10/1/07,-0.010316644,0.009974522,0.038446685,0.0053054,0.005714234,0.012896804,0.011157598,0.00526955,,1.233128635,1.178871843
10/2/07,-0.020129368,-0.000759757,-0.003433189,-0.020974343,0.003150384,-0.001632396,-0.00275864,-0.006889236,,1.249032053,1.185083967
10/3/07,0.001100548,-0.011657361,-0.015270019,-0.00621971,-0.002916136,-0.001569581,0.000691627,-0.00362443,,1.246993138,1.176919644
10/4/07,0.013924459,0.006923096,0.008888022,0.013490973,0.003824479,0.001899591,-0.000691149,0.007620623,,1.245035881,1.172653981
10/5/07,0.002891234,0.005220216,0.027179016,0.007273212,-0.010757491,0.010853254,0.013139727,-0.000385625,,1.247400941,1.181590335
10/8/07,-0.020900925,-0.007599724,-0.009124091,-0.011852902,-0.00079293,-0.001293554,-0.005460789,-0.007053502,,1.2609393,1.181134684
10/9/07,0.006993037,0.011104054,0.010773458,0.007720902,-0.001247024,0.006994368,-0.002745386,0.003411706,,1.259308207,1.172803548
10/10/07,0.011695896,0.003282031,0.006650297,0.003694144,0.000567557,-0.001929395,-0.002064649,0.002990917,,1.268116272,1.176804809
10/11/07,0.011199401,0.004403593,-0.004615402,0.007497315,-0.001021024,-0.00567051,0.001379359,0.00257904,,1.265669574,1.180324535
10/12/07,0.004644551,0.00338215,0.015092314,0.00920027,-0.004883043,0.00498999,0,0.001677694,,1.258492583,1.183368639
10/15/07,0.017069686,-0.006117326,-0.006717411,0.007373683,0.000228287,-0.007802472,-0.011707971,0.003049388,,1.264772448,1.185353969
10/16/07,0.001048911,-0.011556304,-0.022092016,-0.000266117,0.000342252,-0.007083877,-0.018118551,-0.001937499,,1.254904097,1.188968574
10/17/07,-0.005239244,0.011691414,0.029506719,-0.008253501,0.010948903,0.000719997,0.001419416,0.003706103,,1.24601451,1.186664948
10/18/07,0.017907323,0.002889025,0.0043887,0.020134228,0.005527951,0.000261578,0.004252374,0.010322141,,1.246911636,1.191062851
10/19/07,-0.002759588,-0.021292537,-0.049491734,-0.003947408,0.014922037,-0.025697986,-0.019760031,0.000588162,,1.2472378,1.20335717
10/22/07,-0.002767188,-0.003839299,0.013228303,-0.014531031,0.00011058,0.004899302,0.005759496,-0.002945362,,1.215186301,1.204064939
10/23/07,-0.006937257,0.013617743,0.024074058,0.008445107,-0.00132644,0.007146244,0.002863298,0.002265622,,1.221139866,1.200518532
10/24/07,0.003492878,-0.005069724,-0.008951162,0.003854765,0.007415592,-0.000663165,-0.004282726,0.004124619,,1.229866429,1.203238454
10/25/07,0.023320548,0.005732433,0.01176901,0.006753205,-0.003405821,-0.00066351,-0.003584234,0.003926727,,1.229050825,1.208201353
10/26/07,0.015306147,0.019252749,0.038232626,0.021833527,-0.002315065,0.012018568,0.017266307,0.009729546,,1.228235337,1.21294563
10/29/07,0.016415407,0.008326063,0.016935876,0.005534831,0.00386738,0.004002372,0.013437008,0.007008758,,1.242996967,1.224747041
10/30/07,-0.022412646,-0.004436788,-0.018276541,-0.009856694,-0.000550304,-0.007123336,-0.004884831,-0.007315841,,1.247971903,1.233330997
10/31/07,0.028320955,0.013988675,0.020269692,0.01641894,-0.009030823,0.013032402,0.00701255,0.006242007,,1.23908218,1.224308144
11/1/07,-0.012786847,-0.023562449,-0.035214841,-0.008776431,0.01299307,-0.02533955,-0.012534786,-0.00218851,,1.255230397,1.231950283
11/2/07,0.021587469,0.005251284,0.005302675,0.02438088,0.003195602,-0.000199981,-0.002820813,0.010678081,,1.223423424,1.229254147
11/5/07,-0.006501953,-0.01094533,-0.024175821,-0.001002155,-0.00043937,-0.007867659,-0.016973242,-0.003645323,,1.223178762,1.242380222
11/6/07,0.026178056,0.012952801,0.03063064,0.021065831,-0.004835191,0.013844071,0.011510872,0.009483574,,1.213555208,1.237851346
11/7/07,-0.005102036,-0.01613909,-0.038111882,0.009947169,0.001766824,-0.027575268,-0.018492181,-0.001870684,,1.230355753,1.249590601
11/8/07,-0.002564117,0.009463727,0.009087607,-0.000121535,-0.001763707,-0.001295164,-0.015942014,-0.001171679,,1.196428363,1.247253012
11/9/07,-0.000321347,-0.023375026,-0.021613862,-0.000608087,0.008502689,-0.013173117,-0.013254835,0.000879725,,1.194878792,1.245791632
11/12/07,-0.021857913,-0.016254915,-0.053571409,-0.047213397,0.003613297,-0.013003216,0.000746252,-0.016187479,,1.179138514,1.246887586
11/13/07,-0.01906016,0.026541772,0.067885661,0.010472541,-0.00370941,0.029222134,0.017151435,0.00383888,,1.163805921,1.22670362
11/14/07,0.022445574,-0.006590685,0.004553712,0.014661223,0.001095042,-0.003472433,0.002932572,0.007119697,,1.197814814,1.231412788
11/15/07,-0.009829658,-0.013523828,-0.022665442,-0.029023443,0.009407139,-0.014416511,-0.008771906,-0.006624293,,1.193655482,1.240180074
11/16/07,0.003309068,0.005173341,0.00166975,-0.002565709,0.0014088,0.003951535,-0.007374724,0.000751443,,1.176447135,1.231964758
11/19/07,0.007585752,-0.03113741,-0.027597725,-0.006559511,0.006492795,-0.016365225,-0.017087637,-0.001074947,,1.181095907,1.23289051
11/20/07,0.024877255,0.019654671,0.013333338,0.028871091,-0.001075145,0.003861026,0.026455058,0.012184668,,1.161767007,1.231565218
11/21/07,0.001277588,-0.015498872,-0.04689847,-0.00138417,0.005812007,-0.017482517,-0.017673086,-0.001432611,,1.166252619,1.246571431
11/23/07,0.009250359,0.025135627,0.018242769,0.023815511,0.002996328,0.01494667,0.022488782,0.011497237,,1.145863588,1.244785579
11/26/07,-0.012326165,-0.021809191,-0.048034083,0.000615422,0.019737515,-0.019565274,0,0.00352019,,1.162990433,1.259097175
11/27/07,-0.007999987,0.014511845,0.048931822,-0.014760209,-0.009520851,0.012230924,0.016129017,-0.005447227,,1.140236207,1.263529437
11/28/07,-0.01225805,0.031209383,0.049364704,-0.006616704,-0.00676032,0.030596397,0.009379471,-0.001344918,,1.154182349,1.256646704
11/29/07,0.002286092,-0.010718867,-0.008317862,-0.016212153,0.008614241,0.000479889,0.003573986,-0.000140319,,1.18949617,1.254956617
11/30/07,-0.012381936,0.004843912,-0.000186427,-0.012263656,-0.004850258,0.007058663,0.002136787,-0.006257537,,1.190066996,1.254780522
12/3/07,0.007258389,-0.003171389,0.002237109,0.012415921,0.007935848,-0.006056481,0.001421433,0.007237843,,1.198467278,1.246928687
12/4/07,0.004585628,-0.005853881,-0.001767074,0.014307652,-0.000105564,-0.006435728,-0.010645861,0.003059071,,1.191208784,1.255953761
12/5/07,-0.007499185,0.009600599,0.037361366,-0.009697796,-0.011927349,0.014953136,0.018651369,-0.005549229,,1.183542488,1.259795814
12/6/07,0.018068322,0.007860987,0.009071332,0.009411243,-0.008759745,0.014461295,0.012676104,0.002872275,,1.201240159,1.252804919
12/7/07,-0.003226849,-0.001383827,-0.00605253,-0.009701461,-0.011208118,0.001204706,-0.009040376,-0.008306325,,1.218611647,1.256403319
12/10/07,-0.000647412,0.011589882,-0.000537257,0.017811731,-0.005994571,0.008556144,0.002807037,0.002448864,,1.220079716,1.245967225
12/11/07,0.008746295,-0.026152007,-0.041752571,-0.01450005,0.019627198,-0.02724019,-0.021693502,0.001841663,,1.230518894,1.249018429
12/12/07,0.027296112,0.020588249,0.028798528,0.020928489,-0.010323674,0.006336393,0.007868376,0.006663989,,1.196999326,1.2513187
12/13/07,-0.010628332,-0.018293434,-0.017904234,-0.024723544,-0.010866028,0.000135433,-0.020581933,-0.014173861,,1.204583983,1.259657474
12/14/07,-0.006951017,-0.024122527,-0.027947409,0.000254739,-0.00461385,-0.013674539,-0.039130414,-0.006873186,,1.204747124,1.241803265
12/17/07,-0.004890765,-0.018440952,-0.045506454,-0.004966888,0.008939384,-0.015305405,-0.017345454,-0.001654325,,1.188272762,1.23326812
12/18/07,-0.004259511,0.008660818,0.026331541,0.014335122,0.006453774,0.007179202,0.01765163,0.007974861,,1.170085767,1.231227894
12/19/07,0.009542622,-0.008322299,0.004373142,-0.000126208,0.013259451,-0.001038019,-0.006787355,0.006986429,,1.178486049,1.241046765
12/20/07,-0.00423733,0.005461612,0.003386539,-0.007193337,-0.002145288,0.006971776,0.003796512,-0.002440488,,1.177262759,1.249717251
12/21/07,0.011783996,0.014043423,0.026518801,0.018177196,-0.014618949,0.015423949,0.015128611,0.002380085,,1.185470371,1.24666733
12/24/07,0.00744095,0.005338083,0.018845547,0.000499388,-0.004690734,0.009331763,-0.001656409,0.000523748,,1.203755006,1.249634504
12/26/07,0.011881834,0.002681657,0.007327442,0.01721984,-0.008768034,0.000809885,0.004524849,0.002451773,,1.214988162,1.250288998
12/27/07,0.00349098,0.001470978,-0.020703177,0.000490689,0.010901614,-0.012542142,-0.015765805,0.003475479,,1.215972163,1.253354423
12/28/07,-0.003162572,0.009614133,0.003904363,0.017655739,0.015594187,-0.003824069,0.011441726,0.0113054,,1.200721267,1.25771043
12/31/07,0.001269003,-0.010448382,-0.010624133,-0.006506036,0.006055337,-0.005004193,0.002262424,0.0003951,,1.196129626,1.27192935
1/2/08,0.027566568,-0.003875978,-0.002876335,0.029105045,0.014402366,-0.011849823,-0.00451472,0.016329188,,1.190143962,1.27243189
1/3/08,0.00770892,0.00362277,0.009615378,0.00836671,-0.001377387,-0.001185236,0.003779315,0.003003336,,1.176040967,1.293209669
1/4/08,-0.005813915,-0.024331542,-0.033047628,-0.005142024,0.000212173,-0.026734622,-0.025602395,-0.00649608,,1.174647081,1.297093612
1/7/08,-0.018159489,-0.000411169,0.007879459,-0.004228827,0.004349237,0.000502096,-0.006182387,-0.00157546,,1.143243336,1.288667588
1/8/08,0.009090886,-0.007539351,-0.000781796,0.023711243,-0.001161813,-0.017921152,-0.002332795,0.00495817,,1.143817354,1.286637344
1/9/08,-0.009940914,0.001381192,0.024254308,-0.002650334,0.001903363,0.010583927,0.021823786,0.001100762,,1.12331883,1.29301671
1/10/08,-0.004706677,0.000827564,0.009261865,0.01964179,-0.013509224,0.006572804,-0.008390443,-0.001505554,,1.135207954,1.294440014
1/11/08,0.009142474,-0.018191852,-0.023651853,0.003739399,0.007809942,-0.009400098,-0.016923138,0.003203365,,1.142669454,1.292491164
1/14/08,0.012496129,0.015861955,0.010755811,0.010837649,0.00371557,0.009634198,0.012519576,0.007977367,,1.131928249,1.296631484
1/15/08,-0.012341903,-0.032057475,-0.042181892,-0.017310732,0.011210964,-0.024250286,-0.027820741,-0.005864435,,1.14283347,1.306975189
1/16/08,-0.009372057,-0.01927204,-0.038434639,-0.014660769,-0.00721684,-0.006029472,-0.018282897,-0.011071429,,1.115119432,1.299310518
1/17/08,-0.012929653,-0.014556044,-0.028624942,-0.002306771,0.01295832,-0.027518756,-0.013765219,-0.000362264,,1.10839585,1.284925294
1/18/08,0.003833866,-0.003101912,0.021860257,0.010635815,-0.006864317,-0.006770112,0.026272606,0.001085924,,1.077894175,1.284459811
1/22/08,-0.003500947,-0.028004139,-0.030620772,0.008579273,0.010681797,-0.011105247,-0.036800084,0.00255697,,1.070596711,1.285854638
1/23/08,-0.018843846,-0.003201189,0.01081782,-0.003175672,-0.002279566,0.026177239,0.003322263,-0.002341451,,1.05870747,1.289142529
1/24/08,0.024739587,0.029209413,0.007063323,0.024917545,-0.020043629,0.006415142,0.01655631,0.002573935,,1.086421509,1.286124065
1/25/08,0.02223636,-0.020802406,-0.023379347,0.002442285,0.016850322,-0.014548211,0.015472399,0.009453963,,1.093391057,1.289434465
1/28/08,0.004661336,0.021092551,0.022850898,0.016057552,-0.003751961,0.020926877,-0.005613546,0.005530368,,1.077484173,1.30162473
1/29/08,0.008351275,0.004606891,0.003829789,-0.006539488,-0.006799813,0.004099598,0.016935434,-0.002346487,,1.100032552,1.308823194
1/30/08,-0.008588927,-0.005917187,-0.017698152,0.0099835,-0.00653047,-0.0090565,-0.004758089,-0.003384723,,1.104542244,1.305752058
1/31/08,0.004950496,0.013392886,0.023734992,-0.007169194,0.007103471,0.020301083,0.013545854,0.005255029,,1.094538957,1.301332448
2/1/08,-0.01754924,0.013803257,0.024238623,-0.022428927,0.006010981,0.016152691,0.008647786,-0.002578708,,1.116759284,1.308170988
2/4/08,0.017549391,-0.011153008,-0.001234713,-0.002797986,-0.010290907,-0.011849693,-0.003117696,-0.004009956,,1.134797952,1.304797597
2/5/08,-0.008315392,-0.046286744,-0.041619453,-0.015937127,0.007639265,-0.028370806,-0.03362003,-0.007393028,,1.121350945,1.299565416
2/6/08,-0.004658409,0.005682742,-0.015371404,0.014484455,-0.003053605,-0.007600918,-0.012944998,9.38E-05,,1.089537314,1.289957693
2/7/08,0.012168449,-0.011759394,0.01604806,0.010118055,-0.021546262,0.009175753,0.005737781,-0.004442373,,1.08125583,1.29007875
2/8/08,0.0299014,-0.00556329,-0.006231904,0.012799132,0.011442109,-0.00586111,-0.025264877,0.011024375,,1.091177166,1.284347739
2/11/08,0.006584901,0.006993078,0.013623127,0.003626396,0.004162215,0.005820139,0.01003336,0.005110029,,1.084781656,1.298506869
2/12/08,-0.020220043,0.017901163,0.00373332,-0.021898609,-0.005951731,0.009243223,0.014900726,-0.009156443,,1.091095236,1.305142278
2/13/08,0.008194227,0.013189864,0.021253971,0.001231389,-0.010584806,0.011392386,-0.007340977,-0.001571601,,1.101180472,1.293191817
2/14/08,0.020168536,-0.007032794,-0.011446392,0.00301875,-0.014696357,-0.012957332,0.009860323,-0.004159816,,1.113725545,1.291159434
2/15/08,-0.004721157,-0.003013812,0.015263126,-0.006242303,0.007677092,0.000223749,0.012205035,0.002145644,,1.099294634,1.285788449
2/19/08,0.032611967,0.01435909,0.009746018,0.027257431,-0.01012191,0.003206512,0.009646313,0.008007401,,1.0995406,1.288547293
2/20/08,0.005167886,-0.001490065,0.008009022,0.018126184,0.006926939,0.004683,-0.020700614,0.008162099,,1.103066291,1.298865208
2/21/08,-0.005426985,0.001790686,-0.013547956,0.000107272,0.010591847,-0.011172006,0.007317104,0.003019082,,1.10823195,1.309466674
2/22/08,0.013785153,0.006852379,0.015076502,0.00150133,-0.005726704,0.004639053,0.008070988,0.001103267,,1.095850777,1.313420061
2/25/08,0.009631744,0.014647205,0.010986703,-0.006960071,-0.010215115,0.016757282,0.02081663,-0.002273114,,1.100934487,1.314869113
2/26/08,0.021324414,0.020268287,0.018716056,0.01045936,0.000329365,0.006445869,0.010980449,0.007802522,,1.119383157,1.311880266
2/27/08,-0.001373717,0.001143385,0.004049804,0.011418205,0.00087808,-0.001601181,-0.005430638,0.002841181,,1.126598554,1.322116241
2/28/08,0.009628661,-0.006424048,-0.008263694,0.012766396,0.017765054,-0.010059691,-0.010920405,0.010965266,,1.124794666,1.325872612
2/29/08,-0.016348831,-0.024425243,-0.031643632,0.001979394,0.01530014,-0.02209132,-0.011829643,0.001262599,,1.113479579,1.340411158
3/3/08,0.014681534,-0.00206185,0.005736509,0.011020981,-0.002577799,-0.003539158,-0.000798108,0.003511791,,1.088881346,1.342103559
3/4/08,-0.003549038,-0.008116925,-0.018333706,-0.021184678,-0.009718026,-0.003173874,-0.023162987,-0.011811025,,1.085027623,1.346816746
3/5/08,0.021917783,0.011754215,0.018779879,0.026686289,-0.011970241,0.005609807,0.005723707,0.005784547,,1.081583882,1.33090946
3/6/08,0.007506758,-0.012794168,-0.030145609,-0.01248466,0.005348154,-0.020731238,-0.008943168,-0.002651734,,1.087651359,1.338608168
3/7/08,-0.010111776,-0.009384729,-0.010815982,-0.004248746,0.001302823,-0.010777476,-0.014766079,-0.00375556,,1.065103,1.335058535
3/10/08,0.018817219,-0.010075161,-0.028131574,-0.002289447,0.014745661,-0.015252921,-0.004163225,0.006346746,,1.053623877,1.330044643
3/11/08,0.015567277,0.031444632,0.067613267,0.001251643,-0.008547864,0.03540386,0.029264221,0.005412841,,1.037553036,1.338486098
3/12/08,0.010911886,0.001030925,-0.023838701,0.010626149,0.019290886,-0.009540521,0,0.011326823,,1.074286418,1.34573111
3/13/08,0.00102804,0.004560802,-0.001991447,0.013709865,-0.007824123,0.006472952,0.003249394,0.000505883,,1.064037166,1.360973968
3/14/08,-0.001283678,-0.023432903,-0.036126882,0.003762487,0.012361505,-0.018375262,-0.066396784,0.001004185,,1.070924627,1.361662461
3/17/08,-0.040102856,-0.016946586,-0.032577867,0.004660105,0.007684238,-0.011543585,0.028620945,-0.002857342,,1.051246107,1.363029823
3/18/08,0.022228114,0.030205889,0.05710101,-0.026923445,-0.003865066,0.041584435,0.028667775,0.00171323,,1.039110958,1.35913518
3/19/08,-0.043227599,-0.037464816,-0.055827802,-0.035854912,0.016568809,-0.026742406,-0.030327833,-0.013304024,,1.0823218,1.361463691
3/20/08,-0.040251969,0.00892312,0.015120702,-0.033641412,0.002475739,0.020938741,0.01859676,-0.010015043,,1.053377911,1.343350745
3/24/08,0.018259632,0.02134798,0.037461116,0.002113158,-0.01934551,0.021652923,0.030705452,-0.001147111,,1.075434319,1.32989703
3/25/08,0.01008686,0.017020002,0.01092893,0.029189845,0.004197202,0.001447032,0.010466931,0.0116641,,1.098720616,1.32837149
3/26/08,0.029958451,0,-0.012718571,0.011538876,-0.004179659,-0.011754186,-0.007968091,0.003734994,,1.1003105,1.343865748
3/27/08,0.011042292,0.002789124,0.010950049,-0.003624776,-0.00703049,-0.003712165,-0.003212855,-0.002294145,,1.087377246,1.348885078
3/28/08,-0.023708053,-0.000146307,-0.007327133,-0.01690565,0.009722134,-0.008896659,0.004029036,-0.003887115,,1.083340722,1.34579054
3/31/08,-0.024010916,0.007174191,0.005883575,-0.015999054,0.003558309,0.005063721,-0.007223144,-0.005191153,,1.073702609,1.340559298
4/1/08,-0.005591306,0.027329522,0.02945872,-0.039265599,-0.016274959,0.034122143,0.029102607,-0.012495146,,1.07913954,1.33360025
4/2/08,0.02980044,0.00240552,-0.00020664,0.027745751,0.002129219,0.000664327,-0.001571049,0.01201449,,1.115962093,1.31693672
4/3/08,0.005460006,0.001835178,0.010539389,0.001680307,0.002230945,0.001180321,0.004720742,0.002871802,,1.116703457,1.332759042
4/4/08,0.007059421,0.003663551,-0.001738279,0.009282062,0.009115971,0.000368427,0.000783019,0.00745014,,1.118021525,1.336586462
4/7/08,0.010784634,0.005053955,0.004916541,0.010193884,-0.005252105,0.000515514,0.007042284,0.002225072,,1.118433434,1.346544218
4/8/08,0.004001006,-0.008381037,-0.002038481,-0.008994187,-0.003484622,-0.001840405,-0.014763009,-0.004032103,,1.119010003,1.349540376
4/9/08,0.016737535,-0.003521613,-0.007762265,0.021472087,0.010384609,-0.008997716,-0.014984221,0.010811279,,1.116950571,1.344098891
4/10/08,-0.004442182,-0.003534079,0.017292862,-0.005634457,-0.003356046,0.005060713,-0.003202565,-0.002721953,,1.106900568,1.358630319
4/11/08,-0.003936948,-0.018016692,-0.018415471,-0.005121434,0.006734707,-0.020436958,0.00642571,-0.001148697,,1.112502274,1.354932191
4/14/08,0.00685108,0.002311423,0.001340049,-0.002081073,-0.005853432,-0.003401587,-0.006384684,-0.002450667,,1.089766112,1.353375785
4/15/08,0.012038695,0.004612268,0.016985792,0.006036692,-0.012406697,0.004778558,0.007228946,-0.001081792,,1.086059178,1.350059111
4/16/08,0.009568228,0.032568208,0.020953547,0.017564837,-0.009794508,0.024760312,0.031897869,0.005545001,,1.091248975,1.348598628
4/17/08,-0.004610669,-0.013061022,-0.006147173,-0.007612298,-0.001720275,0.001252282,-0.014683147,-0.004231674,,1.118268639,1.356076608
4/18/08,0.000514681,0.010558911,0.01007585,-0.020959324,-0.000861634,0.013758064,0.027450988,-0.002893777,,1.119669027,1.350338135
4/21/08,0.001285989,0.004458074,0.009777757,-0.004083017,0.00398839,-0.002104608,-0.003053438,0.001256646,,1.135073506,1.346430557
4/22/08,0.00616486,-0.009569976,-0.008704998,0.000221573,0.003435691,-0.008363598,-0.019142375,0.000753452,,1.132684621,1.348122543
4/23/08,-0.009445987,0.002940757,0.012333489,-0.011631727,-0.003316902,0.00308031,0.010928929,-0.004576655,,1.123211302,1.349138289
4/24/08,-0.016752508,-0.005026555,-0.00584794,-0.022416498,-0.008480951,0.005556719,-0.007721972,-0.01185655,,1.126671141,1.342963749
