Date,EMB Returns,HYG Returns,DBC Returns,VWO Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,EWJ Returns,Portfolio Returns,,VTI,Portfolio
11/10/09,0.005400661,-0.000349026,-0.004968903,-0.007078373,-0.003665892,0.001848572,-0.001819407,0.000362579,-0.007194125,0.001641402,,0.7984552,1.12858153
11/11/09,0.000488367,0.000581974,0.006658343,0.006391315,-0.001161835,0.011163382,0.004181481,0.005074293,-0.001035229,0.003038369,,0.798744704,1.130433986
11/12/09,0,0.00116318,-0.014882223,-0.021250594,-0.007948901,-0.012682473,-0.001815133,-0.011179224,-0.016580364,-0.003352935,,0.802797768,1.133868661
11/13/09,0.000878522,-0.001975118,-0.00083932,0.017718979,0.010553079,0.014139165,0.004599418,0.005835164,0.009483727,0.003519107,,0.793823112,1.130066873
11/16/09,0.004096341,0.004656603,0.028979464,0.024031381,0.01856507,0.017222517,0.011712076,0.01504716,0.009394515,0.00945312,,0.7984552,1.1340437
11/17/09,-0.002039815,-0.0002318,0.004898,-0.003591913,-0.004746542,0.003045812,0.005367318,0.001071573,-0.011375281,0.000739967,,0.810469683,1.144763951
11/18/09,0.000584047,-0.002549856,0.000812266,-0.008171093,0.000190813,0.002500661,-0.005862005,-0.000713665,-0.010460342,-0.001378846,,0.811338161,1.145611039
11/19/09,-0.000486406,0.002091571,-0.014204465,-0.016476878,-0.018882351,0.000445461,0.001790018,-0.014283141,-0.02325583,-0.001353573,,0.810759137,1.144031418
11/20/09,-0.000875872,-0.000231872,-0.001235117,-0.000985471,-0.011664039,0.005699011,-0.000210179,-0.003079124,0.007575873,-3.32E-05,,0.79917895,1.142482888
11/23/09,0.001266276,-0.00104389,0.004534254,0.017016087,0.021636458,0.01195324,-0.001261598,0.011809554,0.010741112,0.002640562,,0.79671818,1.142445001
11/24/09,0.002334838,0.000580555,-0.011489577,-0.003394856,-0.00173275,0.003849873,0.006315777,0.000718278,-0.012752431,0.002311512,,0.806127066,1.145461698
11/25/09,0.001455908,0.000464156,0.02407638,0.008272516,0.01542917,0.016473459,0.004602539,0.003947622,0.017222756,0.00536388,,0.806706089,1.148109446
11/27/09,-0.006008941,-0.006958918,-0.011349858,-0.036438192,-0.03665718,-0.013376822,0.003748436,-0.016800758,-0.008465518,-0.005891353,,0.80989066,1.154267768
11/30/09,-0.001755082,0.003270237,0.011070152,0.009266193,-0.004337561,0.005040857,0.002385849,0.00254506,0.020277516,0.001591012,,0.796283883,1.14746757
12/1/09,0.002765908,0.004948489,0.00729927,0.025062084,0.027128687,0.015046679,-0.011139605,0.012329998,0.03451885,0.002374947,,0.798310473,1.149293204
12/2/09,-0.001467146,0.001050224,-0.0068438,0.004599335,0.002891875,0.015334836,0.000839915,0.002865846,-0.004044502,0.001144268,,0.808153639,1.152022715
12/3/09,-0.000685671,0.001282192,-0.000810701,-0.007469891,-0.009419472,-0.004027547,-0.010385036,-0.008930154,0.014213073,-0.003513366,,0.810469683,1.153340937
12/4/09,-0.000686128,0.004074495,-0.00811355,0.006312238,-0.001164341,-0.041701745,-0.01059996,0.007388705,0,-0.007187548,,0.803232065,1.149288829
12/7/09,0.000490462,0.001275372,-0.008997996,-0.007961428,-0.003497172,-0.005626365,0.001285653,-0.001252239,-0.008007923,-0.000681445,,0.80916691,1.14102826
12/8/09,-0.002058814,0.001157928,-0.009905076,-0.014834646,-0.023981274,-0.01909649,0.001497963,-0.0103887,0.003027114,-0.00373226,,0.808153639,1.140250712
12/9/09,-0.001866616,0,-0.012505169,0.006418224,-0.002796707,-0.000991447,-0.004594014,0.00325792,0.003018203,-0.002448806,,0.799757974,1.135995
12/10/09,0.001476388,0.004973393,-0.005487632,0.002207498,0.006009678,-0.000180404,-0.011484383,0.005051386,-0.008023986,-0.001860339,,0.802363521,1.133213169
12/11/09,0.001277623,0.000575477,0.005093421,0.005139483,-0.001194766,-0.013535463,-0.0001086,0.00502608,0.006066584,-0.00037269,,0.806416569,1.131105008
12/14/09,0.000392623,0.008051492,0.005489823,0.005113203,0.009569349,0.008415642,0.001194492,0.007501315,0.001005056,0.002777642,,0.810469683,1.130683455
12/15/09,-0.000686801,-0.001026888,-0.004619824,-0.00605619,-0.009281203,-0.000272124,-0.004446819,-0.0042546,-0.008032043,-0.002152829,,0.816549272,1.13382409
12/16/09,0.000687273,0.002284378,0.017299577,0.002680975,0.01355392,0.012521523,-0.001198396,0.0024925,0.015182093,0.00284181,,0.813075181,1.13138316
12/17/09,-0.000588677,-0.000569837,-0.01534637,-0.027710246,-0.026745283,-0.038085851,0.016470364,-0.011188091,-0.013958004,-0.00234362,,0.815101771,1.134598336
12/18/09,0.001570748,-0.000570074,0.0042123,0.004249945,-0.001616528,0.014999078,-0.004292328,0.006106327,-0.002022307,0.001608579,,0.805982339,1.131939269
12/21/09,-0.000784102,0.002966374,-0.009647609,-0.001742568,0.008702715,-0.018357045,-0.017782103,0.009817894,-0.003039495,-0.00660071,,0.81090393,1.133760083
12/22/09,0.001177123,0.002161246,0.007200339,0.006483817,0.011837876,-0.007293118,-0.005595817,0.005123464,0.00799834,-0.000648309,,0.818865299,1.126276461
12/23/09,-0.000195939,0.002383632,0.0176619,0.008424192,0.005155637,0.003579213,0.000220737,0.003362795,0.003051771,0.001714154,,0.823060726,1.125546286
12/24/09,-0.001273978,0.003736864,0.005785082,0.012078118,0.00147609,0.016987311,-0.01036958,0.005115563,0.007099545,-0.000220831,,0.825828511,1.127475645
12/28/09,-0.001570058,-0.002933243,0.017666393,0.004429144,0.007369521,0.001753433,-0.002786761,0.001228498,-0.004028236,-0.000494971,,0.830053088,1.127226664
12/29/09,0.000276317,-0.005353061,-0.002018611,-0.000979924,-0.001016044,-0.00994935,0.006596277,-0.001752827,0.004044529,5.76E-05,,0.831072807,1.126668719
12/30/09,0.000394653,0.004236748,-0.001213511,0.002452226,-0.004271765,-0.005024667,0.006575236,-0.000351193,-0.011077622,0.001409778,,0.82961608,1.126733646
12/31/09,0.003747498,0.001596343,-0.002835156,0.002935398,-0.00960165,0.003553708,-0.004760853,-0.009836657,-0.008146606,0.000437664,,0.829324725,1.128322089
1/4/10,0.001473789,0.007855209,0.025182737,0.034146378,0.030528039,0.023203849,-0.000889994,0.016675579,0.025667288,0.006500905,,0.821166942,1.128815916
1/5/10,0.006082636,0.004744146,0.00118859,0.003301885,-0.001601234,-0.000910801,0.006458092,0.003838717,0.006006009,0.004869036,,0.834860376,1.136154241
1/6/10,0.001365178,0.002585763,0.017807638,0.006111844,0.006014427,0.01649959,-0.013386427,0.001390609,0.003980138,0.000418981,,0.838065169,1.141686217
1/7/10,-0.00516115,0.004036785,-0.012441641,-0.00864482,-0.006377036,-0.006187804,0.001682017,0.004165916,-0.008919727,-0.002950217,,0.83923059,1.142164562
1/8/10,0.001174581,0.001563539,-0.000787441,0.006127689,0.010028083,0.00496303,-0.000447786,0.003284399,0.012000006,0.001504528,,0.842726754,1.138794929
1/11/10,0.007626101,-0.000892083,-0.003152088,0.001405512,0.007942759,0.013288991,-0.005487711,0.001378331,0.008893285,0.003496325,,0.845494605,1.140508278
1/12/10,0.000194111,-0.005133923,-0.021343835,-0.014502892,-0.014578377,-0.020912716,0.01711707,-0.01032346,0.006855955,-2.85E-05,,0.846659976,1.144495866
1/13/10,-0.002231311,0.002243623,0.000807795,0.004035087,0.013594577,0.00950315,-0.011625357,0.009388067,0.005836687,-0.00201551,,0.837919516,1.144463278
1/14/10,-0.005250368,0.001119394,-0.005246206,-0.002364025,-0.001972443,0.004393025,0.014002464,0.001722335,0.01450667,0.001642948,,0.84578596,1.142156602
1/15/10,-0.00058643,-0.00402505,-0.011358986,-0.011848357,-0.020948553,-0.010443613,0.006186528,-0.011348019,-0.001906544,-0.001527806,,0.847242687,1.144033105
1/19/10,0.001564819,0.000449037,0.006565449,0.01726614,0.020791251,0.005953419,-0.002854661,0.013217365,-0.000955146,0.001840206,,0.837628161,1.142285245
1/20/10,0.001171714,-0.001458758,-0.018752588,-0.024516672,-0.031046079,-0.023134819,0.010129918,-0.009268745,-0.021988505,-0.00178282,,0.848699397,1.144387285
1/21/10,-0.001755581,-0.015619725,-0.012463648,-0.02899955,-0.031020423,-0.014411593,0.004578216,-0.018364526,0.004887552,-0.004457469,,0.840833019,1.142347048
1/22/10,-0.002833427,-0.009474913,-0.010517459,-0.022399223,-0.021693316,-0.001862764,-0.001736157,-0.02206143,-0.010700359,-0.004562771,,0.825391519,1.137255072
1/25/10,0.000391933,0.001498284,0.004676828,0.009674146,0.018299232,0.002892647,-0.004565198,0.004331381,0.007866241,0.000293801,,0.807182202,1.132066037
1/26/10,-0.000293818,0.001265821,-0.011002878,-0.019162848,-0.007822393,0.000744278,0.000327569,-0.004492369,-0.010731678,-0.001005804,,0.810678416,1.132398639
1/27/10,-0.002253391,0.000344781,-0.014548566,-0.002827775,0.004048554,-0.009576041,-0.000545822,0.004873599,-0.005917163,-0.002753138,,0.807036549,1.131259668
1/28/10,-0.003338527,-0.004250952,-0.00347373,-0.003866999,-0.024405724,-0.000469314,-0.00054604,-0.011855592,-0.009920677,-0.002996038,,0.810969721,1.128145154
1/29/10,-0.002660073,-0.005076668,-0.011328976,-0.010351909,-0.011529335,-0.004883584,0.008742166,-0.011815993,-0.014028027,-0.001332961,,0.801355195,1.124765189
2/1/10,0.000287773,0.004826631,0.024239708,0.028765649,0.025088105,0.022555672,-0.009077493,0.015268548,0.010162645,0.003195913,,0.791886387,1.123265921
2/2/10,-0.002381411,0.003023901,0.02151463,0.004829636,0.015457241,0.007198883,0.002852477,0.012864715,0.019114735,0.002561307,,0.803977343,1.126855781
2/3/10,-0.001392464,0.005102062,-0.012215628,-0.002782708,-0.012473597,-0.003940255,-0.011596162,-0.005008993,-0.009871709,-0.004455358,,0.814320282,1.129742004
2/4/10,-0.010159406,-0.014190147,-0.033262301,-0.045662083,-0.049025902,-0.039834353,0.015827334,-0.031103916,-0.018943217,-0.010119187,,0.810241358,1.124708599
2/5/10,-0.003521829,-0.005851387,-0.012792281,-0.001860711,-0.00923009,0.002970173,0.002179176,0.001670074,-0.002032484,-0.001926842,,0.785039678,1.113327463
2/8/10,0.004443129,-0.004355446,0.000446828,-0.018641831,-0.014542135,-0.006113861,0.001304572,-0.007780619,-0.007128351,0.000482006,,0.786350752,1.111182257
2/9/10,-0.001206421,0.002009905,0.017865208,0.030664899,0.041503321,0.013168041,-0.009989118,0.013256143,0.006153963,0.000848067,,0.780232457,1.111717854
2/10/10,0.003120334,-0.013451311,0.003949013,-0.003159534,-0.011511987,-0.002751172,-0.009541595,-0.001474143,0,-0.002527273,,0.79057533,1.112660665
2/11/10,0.007023854,0.004066445,0.011800744,0.024564191,0.008510577,0.019120947,-0.005425728,0.010703106,0.005096692,0.005596764,,0.789409909,1.109848667
2/12/10,-0.001494636,-0.00059553,-0.005615551,-0.01108532,-0.013546523,-0.000840063,0.004119369,0,-0.006085084,-0.000451282,,0.797859047,1.116060228
2/16/10,0.001696411,0.009892743,0.030408297,0.025547429,0.026339523,0.024103157,0.001884889,0.01679749,0.010204011,0.007437581,,0.797859047,1.11555657
2/17/10,0.004283733,0.007671361,-0.00505898,0.003812936,-0.001096721,-0.003375324,-0.011398834,0.005566539,0,-0.000629612,,0.811261077,1.123853612
2/18/10,-0.002380702,0.00948707,0.008898263,0.002025794,0.008344253,0.00668195,-0.004030009,0.005714289,0.002020278,0.000269563,,0.815776993,1.12314602
2/19/10,0.003480156,0.006729247,0.005879967,-0.006570609,-0.00435533,-0.004637225,0.005395038,0.003551154,-0.016129077,0.002982851,,0.820438578,1.123448779
2/22/10,0.00049547,0.00126772,-0.005428016,0.000508797,-0.001531049,-0.003653978,-0.00413634,-0.001592361,0.012295088,-0.001236843,,0.823352082,1.126799859
2/23/10,-0.001584664,-0.007251356,-0.016372796,-0.022374805,-0.019934271,-0.010818749,0.015603944,-0.01205033,-0.004048622,-0.000408998,,0.822041008,1.125406185
2/24/10,0.001487964,0.003826124,0.008109304,0.012483742,0.010505071,-0.004912392,0.002431765,0.008968602,0.002032484,0.002026229,,0.812135142,1.124945896
2/25/10,0.003565767,0.000115428,-0.016934885,-0.007963053,-0.008184012,0.008848705,0.005623493,-0.000355563,0.002028473,0.002946549,,0.81941886,1.127225294
2/26/10,0.007599656,0.00669825,0.017657193,0.008803728,0.007805511,0.010340707,0.005153514,0,0.006072878,0.007472298,,0.819127504,1.130546719
3/1/10,0.000797255,0.000762787,-0.010156581,0.01668382,0.003098097,0,-0.000437801,0.011915376,0.010060404,0.000588374,,0.819127504,1.1389945
3/2/10,0.008162887,0.006467317,0.010688329,0.011360777,0.010588989,0.014529809,-0.001313724,0.003163454,0.002987939,0.006361189,,0.828887717,1.139664655
3/3/10,-0.001073076,0.001032664,0.009729357,0.002496242,0.015062188,0.005494506,-0.002521416,0.001226346,0.006951381,0.000383942,,0.831509865,1.146914277
3/4/10,0.00097655,0.000802372,-0.008797695,-0.006474079,-0.003870979,-0.007166488,0.005275338,0.00262464,-0.009861866,0.000416691,,0.832529583,1.147354626
3/5/10,0.001073168,0.005955846,0.011834362,0.029072676,0.026554415,-0.000180493,-0.013119105,0.015881307,0.009960091,-0.000374785,,0.834714674,1.147832717
3/8/10,0.003995686,0.00022767,-0.001253175,-0.000243599,-0.003154543,-0.008392754,-0.005206531,0.000171844,0.006903393,-0.000424035,,0.847971034,1.147402527
3/9/10,0.000679466,0.004325618,-0.010874111,0.004141362,-0.006751048,-0.001456098,0.000222684,0.002061114,-0.003917766,7.44E-05,,0.848116753,1.146915988
3/10/10,-0.001163986,0.000340008,0.002959789,0.001940743,0.009345768,-0.011392636,-0.002560717,0.005313707,-0.00688292,-0.002021088,,0.849864818,1.147001261
3/11/10,0.002039427,-0.000906448,-0.002529469,0.003874082,0.005892219,0.00119846,0.003683471,0.003751031,0.009900922,0.0020927,,0.854380751,1.144683071
3/12/10,0.006784228,0.000226783,-0.00591716,-0.00265317,0.003556537,-0.005985276,0.006227822,0,0.009803963,0.003738529,,0.85758556,1.147078549
3/15/10,0.001732778,-0.001133779,-0.011904762,-0.006771431,-0.009589382,0.003798092,-0.001326292,-0.000339739,-0.004854443,-8.72E-05,,0.85758556,1.151366936
3/16/10,0.00105708,0.003405267,0.013339028,0.01168736,0.017680488,0.018826144,0.007968131,0.008156373,0.009756139,0.006141863,,0.857294205,1.151266555
3/17/10,0.004031854,0,0.00891724,0.010108353,0.004550169,-0.007337011,0.004281943,0.006404822,0.003864772,0.002877161,,0.864286616,1.158337476
3/18/10,-0.002390282,0.001470551,-0.002104419,-0.006433194,-0.00864726,0.00684369,-0.003279796,-0.00117233,-0.006737286,-0.001392893,,0.869822218,1.1616702
3/19/10,0.003162755,-0.004970088,-0.012231084,-0.009832132,-0.013291863,-0.01866954,0.000987221,-0.006539236,-0.00193795,-0.001928015,,0.868802499,1.160052118
3/22/10,-0.002675059,0.004767915,0,0.002421852,0.002946811,-0.004894708,0.001095754,0.00708859,0.004854336,-0.000683908,,0.863121195,1.15781552
3/23/10,0.000478993,-0.000113011,-0.004269855,0.007973,0.005246592,0.005290023,-0.004706663,0.007038734,0.009661876,-7.97E-05,,0.869239508,1.15702368
3/24/10,-0.000765999,-0.000565002,-0.011149271,-0.013422866,-0.018997902,-0.018648421,-0.018255837,-0.005824563,-0.016268021,-0.008227548,,0.875357853,1.156931499
3/25/10,-0.002012263,0.002374289,-0.005637424,-0.005102009,0.003404963,0.004515484,-0.006385131,-0.001747808,-0.005836472,-0.00217396,,0.870259276,1.14741279
3/26/10,-0.00048011,-0.000338444,0.001744396,0.007081827,0.010392328,0.016950712,0.002818497,-0.000168383,0.015655513,0.002803194,,0.86873823,1.144918361
3/29/10,0.000768513,0.001241137,0.022638268,0.018186223,0.008396331,0.001473469,-0.003822339,0.005893291,0.012524127,0.001416877,,0.868591949,1.148127789
3/30/10,-0.000383962,-0.001014161,0.002128608,0.003334125,-0.005203999,-0.007172405,0.003159899,0.000502162,0.005708746,-9.04E-05,,0.873710814,1.149754545
3/31/10,0.001056281,-0.003158474,-0.00084966,0.000474741,0.00711448,0.009076558,0.006862423,-0.003011554,-0.012298897,0.002672465,,0.874149558,1.149650559
4/1/10,0.00047222,-0.002417023,0.019557823,0.023961985,0.018283736,0.01202391,-0.002444842,0.007215981,0.015325714,0.002577806,,0.87151701,1.152722959
4/5/10,0.001348489,-0.00045716,0.01584658,0.009962946,0.002856647,0.00571374,-0.01663851,0.009663417,-0.002830294,-0.001765604,,0.877805859,1.155694456
4/6/10,-0.00105811,0.006517276,-0.000821059,0.002064685,-0.006103834,0.001262512,0.001600539,0.002805313,0.002838328,0.000691216,,0.886288464,1.153653957
4/7/10,0.000481492,0.001476819,-0.003697617,-0.007783882,-0.0126919,0.01314959,0.01278396,-0.005265756,0,0.004346946,,0.88877478,1.15445138
4/8/10,0.001347451,0.001701382,-0.001649526,0.002538081,-0.001244069,0.001422384,0.000450733,0.002315954,0.000943327,0.001037837,,0.884094709,1.159469719
4/9/10,0.001057283,0.001472136,0.002065304,0.00529343,0.01951428,0.008788256,0.002365738,0.006766789,0.002827627,0.002765778,,0.886142232,1.160673059
4/12/10,0.002400383,0.000226108,-0.000824402,-0.008241776,0.007126814,-0.005543796,0.005282013,0.002295073,-0.001879769,0.001731771,,0.892138569,1.163883223
4/13/10,0.000478891,0.002713071,0.003712871,-0.000692482,-0.000606514,-0.002831608,0.003242045,0.000981382,-0.001883205,0.001103763,,0.894186092,1.165898803
4/14/10,0.002489247,0.002705815,0.011508467,0.015708013,0.013149935,0.0030171,-0.007020244,0.012254888,0.004716949,0.001267547,,0.89506363,1.167185679
4/15/10,0.005443605,0.002698412,0.00365705,-0.00614055,-0.00079875,0.005485296,0.00112219,0.001291346,0.004694804,0.003680124,,0.906032535,1.168665141
4/16/10,0.000379949,-0.008073568,-0.018218663,-0.026315815,-0.02298162,-0.02120549,0.007286187,-0.015637554,-0.018691565,-0.003264625,,0.907202536,1.172965974
4/19/10,-0.002563588,-0.001921754,-0.012783464,-0.004700381,-0.003681746,-0.000809026,-0.002448261,0.002620373,-0.001904833,-0.002653036,,0.893016107,1.16913668
4/20/10,0.002855733,0.010759968,0.007936424,0.011570296,0.010675432,0.002788997,0.003569838,0.009473982,-0.003816726,0.004297048,,0.895356143,1.166034918
4/21/10,-0.001139013,0.000112074,0.004973104,-0.003968322,-0.01076576,0.007626045,0.008225852,-0.000809039,0.003831349,0.002439304,,0.90383873,1.171045427
4/22/10,-0.002755877,-0.002913179,0.002474186,0.004452837,-0.01067765,-0.004184863,-0.002976812,0.00485829,-0.008587686,-0.002579771,,0.90310749,1.173901962
4/23/10,-0.002287066,0.006517597,0.006581654,0.005133039,0.012868396,0.01207087,-0.003538652,0.006768762,0.00673718,0.000832467,,0.907495048,1.170873564
4/26/10,0.000477583,0,-0.004903923,0.000464163,-0.003073714,-0.003887287,0.001109736,-0.003521717,0.0066922,-0.000211029,,0.913637667,1.171848277
4/27/10,-0.006969011,-0.012615803,-0.015195072,-0.035498823,-0.049743105,0.016674031,0.014078312,-0.024096377,-0.018043624,-0.001637574,,0.910420093,1.171600983
4/28/10,-0.00249946,0.000678408,0.003336072,0.00986288,-0.003244614,-0.002791582,-0.008526516,0.006584381,-0.003868509,-0.003041842,,0.888482268,1.1696824
4/29/10,0.001831101,0.006892649,0.007896966,0.014768933,0.0225694,-0.000262435,0.004189692,0.013082565,0.011650491,0.003793833,,0.894332373,1.166124411
4/30/10,0.003367059,0.003254418,0.007835093,-0.012676002,-0.017402375,0.00945049,0.011528275,-0.017110582,-0.00287908,0.005106852,,0.906032535,1.170548493
5/3/10,0.00145435,-0.000112694,0.004909902,0.006181621,0.007343407,0.003207368,-0.001306952,0.013466898,0.002887393,0.001477258,,0.89052979,1.176526311
5/4/10,-0.005097197,-0.010253561,-0.026872925,-0.041115263,-0.043096006,-0.007431089,0.017995354,-0.024307235,-0.030710153,-0.00298431,,0.902522465,1.178264343
5/5/10,-0.007539862,-0.013661182,-0.0225941,-0.018482036,-0.025991477,0.001915148,0.005892471,-0.00813816,-0.000990136,-0.004764465,,0.880584639,1.174748037
5/6/10,-0.044414114,-0.024815334,-0.019691823,-0.036655856,-0.053370151,0.029542116,0.030887227,-0.033657099,-0.005946485,-0.014078238,,0.873418301,1.169150991
5/7/10,0.013760043,-0.000118301,-0.005240131,0.001042524,-0.006804426,-0.001856705,-0.012501288,-0.018887537,-0.008973085,0.00182707,,0.844021575,1.152691405
5/10/10,0.033681867,0.018702588,0.0193151,0.065607905,0.084903374,-0.005918635,-0.02071567,0.04592021,0.028169066,0.015287521,,0.828080086,1.154797452
5/11/10,0.00048636,-0.001161964,-0.00172261,-0.017591019,-0.016689241,0.026282249,-0.00256407,-0.000844362,-0.022504975,0.001503167,,0.866105698,1.172451443
5/12/10,0.003888795,0.012215013,0.008196764,0.013926905,0.016972499,0.006132919,-0.00760497,0.016055439,0.009009014,0.002961892,,0.865374391,1.174213832
5/13/10,0.003195763,-0.006206192,-0.008558023,-0.009811166,-0.02097428,-0.006919308,0.006583932,-0.011976011,-0.007936476,0.000492365,,0.879268357,1.177691727
5/14/10,-0.0049232,-0.00578234,-0.025463962,-0.017339627,-0.032711337,-0.001575937,0.017370738,-0.018013453,-0.00699993,-0.000998662,,0.86873823,1.178271582
5/17/10,-0.000194066,-0.001279531,-0.028343623,-0.00478949,0.002381496,-0.008390811,-0.003688855,0.000685695,-0.002014174,-0.003394447,,0.853089254,1.177094887
5/18/10,-0.001455399,-0.002096445,-0.001367411,-0.021529842,-0.022333071,0.001089117,0.0153391,-0.0142196,-0.017154361,0.001806228,,0.853674213,1.173099301
5/19/10,-0.005538889,-0.005835656,-0.009128298,-0.012425572,0.009234442,-0.023935066,0.003334023,-0.007125473,0.0071869,-0.005376489,,0.841535308,1.175218186
5/20/10,-0.019835833,-0.02981922,-0.02072773,-0.045347385,-0.034432937,-0.006773566,0.021079946,-0.038858753,-0.015290639,-0.010305803,,0.835538971,1.168899638
5/21/10,0.007676249,0.020087176,0.010348071,0.027182911,0.023940223,-0.005352167,0.001016958,0.014569275,0.009316776,0.006554449,,0.803070969,1.156853189
5/24/10,0.003066847,0.001542067,-0.000931145,-0.010424996,-0.027277237,0.014060016,-0.003454273,-0.012565079,-0.013333265,0.001143159,,0.81477113,1.164435725
5/25/10,-0.008186225,-0.001184397,-0.007921622,-0.009724494,-0.000500753,0.004450574,0.004893502,0,-0.006237009,-0.002623395,,0.804533466,1.16576686
5/26/10,0.004972158,-0.011976783,0.010803147,0,-0.018286549,0.009458078,-0.002840609,-0.004181063,-0.012552423,0.001461168,,0.804533466,1.162708592
5/27/10,0.006332866,0.013802239,0.029275093,0.057828651,0.065577939,0.001857019,-0.022687989,0.03504933,0.0243645,0.00292862,,0.801169661,1.164407505
5/28/10,0.002359927,0.001657381,-0.008577923,-0.014956116,-0.021551667,0.001600767,0.004580488,-0.010758392,-0.016545951,0.001111239,,0.829250121,1.167817612
6/1/10,0.002167654,-0.004728035,-0.018670311,-0.017801045,-0.007831612,0.008664258,0.007028851,-0.020681028,-0.003154692,0.001361163,,0.820328723,1.169115336
6/2/10,-0.004719265,0.00514539,0.012064966,0.035447708,0.033547119,-0.001084188,-0.009499206,0.026033138,0.005274342,-0.001795751,,0.803363481,1.170706693
6/3/10,0.008396713,0.000357121,0.005502109,-0.004118393,-0.004773284,-0.015194523,-0.007296954,0.005322894,-0.002098598,0.000536279,,0.824277553,1.168604396
6/4/10,-0.004702225,-0.005593245,-0.031007752,-0.033083456,-0.048920886,0.010427289,0.026882257,-0.035121804,-0.018927454,0.001459093,,0.828665095,1.169231094
6/7/10,-0.003248052,-0.006941051,0.0018824,-0.013900036,-0.010842175,0.019296887,0.007669495,-0.016279491,-0.016077178,0.001034001,,0.799560882,1.170937111
6/8/10,-0.002468655,0.001566614,0.007984875,0.021686067,0.015294497,-0.004033237,-0.004972571,0.008553439,0.009803926,-0.001373329,,0.786544438,1.17214786
6/9/10,0.00336571,0.002165799,0.004659832,-0.006898324,-0.00577464,-0.00363638,-0.001121883,-0.00460916,0.00107867,0.000935629,,0.793272098,1.170538115
6/10/10,0.004735561,0.010205291,0.016697635,0.031258276,0.051767754,-0.013188429,-0.017868081,0.030746444,0.01724131,8.70E-05,,0.78961578,1.171633305
6/11/10,0.003633178,0.001426232,0.001368659,0.006994849,-0.000720337,0.008741708,0.012683243,0.006109603,-0.002118489,0.006113139,,0.813893658,1.171735241
6/14/10,0.002837297,0.001305481,0.00273344,-0.00077179,0.010091333,-0.003416415,-0.005132943,0.000178578,0.006369312,4.71E-05,,0.818866225,1.178898221
6/15/10,0.003024375,0.0097191,0.016810495,0.030381066,0.037107475,0.011622074,-0.004127563,0.02249997,0.017932461,0.004984759,,0.819012457,1.178953774
6/16/10,0.002139875,0.00082169,0.002234182,-0.001249354,-0.008027503,-0.005454963,0.005698849,-0.001047803,0.004145118,0.001840175,,0.837440212,1.184830574
6/17/10,0.002038229,0.007506445,0.000445876,-0.003502625,0.007398837,0.013047453,0.008139299,0.001748222,-0.002063947,0.005080309,,0.83656274,1.187010869
6/18/10,0.004649404,0.004307276,-0.001782576,0.00577453,-0.003442761,0.007629204,-0.001635108,0.0006981,0.002068215,0.002879343,,0.838025238,1.193041251
6/21/10,0.002699559,0.003593422,-0.004017902,0.018472263,-0.004375833,-0.019864878,-0.002866196,-0.003836793,0.007223984,-0.001333336,,0.838610263,1.196476426
6/22/10,-0.00240384,-0.007161043,-0.002241103,-0.018872566,-0.011797324,0.008804701,0.011908379,-0.017156853,-0.012295088,0.001028812,,0.835392689,1.194881121
6/23/10,0.00096384,-0.000697957,-0.016621788,0.004496637,0.010533634,-0.004116921,0.006797181,-0.003918805,-0.004283862,0.000839847,,0.82105998,1.196110429
6/24/10,-0.00308137,-0.006868509,0.002284239,-0.014921636,-0.021079443,0.002893807,-0.005945145,-0.015830778,-0.00314787,-0.003969506,,0.817842406,1.197114979
6/25/10,-0.00028976,0.004571565,0.018231494,0.011108291,0.00425936,0.012036265,0.004054761,0.005112264,0.004210568,0.003858448,,0.804895325,1.192363023
6/28/10,0.002898582,0.002217052,-0.010743062,-0.005243442,-0.006126284,-0.013603828,0.009389194,-0.003269753,-0.011530396,0.001418547,,0.809010162,1.196963695
6/29/10,-0.00048172,-0.010012814,-0.02760181,-0.038403566,-0.036510213,0.001486506,0.010902142,-0.031529072,-0.02439025,-0.001740288,,0.806364899,1.198661644
6/30/10,0.001638535,-0.001528827,0.003722662,-0.008352918,-0.011072852,0.00338091,0.006728019,-0.010914517,0,0.002224548,,0.780940962,1.196575628
7/1/10,-0.002000864,0.004781832,-0.015299026,0.006054212,0.019905542,-0.038132799,0.001577284,-0.004375949,0.003260782,-0.004697653,,0.772417369,1.199237467
7/2/10,0.001065385,0.000236153,-0.001883192,0.002093109,-0.00219568,0.012388901,-0.007972414,-0.004777371,0.004333737,-0.000278804,,0.76903731,1.193603866
7/6/10,0.001547952,0.007910342,0.002830141,0.017232352,0.018826321,-0.016710237,0.008234962,0.003072195,0.020496189,0.002551832,,0.765363333,1.193271085
7/7/10,0.003960623,0.0120651,0.022577611,0.01950724,0.035757203,0.010471213,-0.011710313,0.032542051,0.019027556,0.003996884,,0.767714678,1.196316112
7/8/10,0.004714692,0.00462966,0.009199678,0.006545796,0.009962944,-0.00441692,-0.006372598,0.009825769,0.002074595,0.001385318,,0.792697688,1.201097649
7/9/10,0.002202671,-0.002304205,0.001823108,0.012506241,0.003670548,0.009811467,-0.00571199,0.007710641,-0.006211128,0.000881753,,0.800486552,1.202761551
7/12/10,-0.002962303,-0.000808311,-0.011373976,-0.007658144,-0.006857134,-0.008617818,-0.000403153,0.000364365,-0.00520827,-0.003197806,,0.806658817,1.20382209
