Date,DBC Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,Portfolio Returns,,VTI Portfolio,Portfolio,,,,
11/19/07,0.007585752,-0.031137393,-0.006559511,0.006492787,-0.016365218,-0.003864126,,1.181095819,1.253855449,,,,
11/20/07,0.024877255,0.019654658,0.028871091,-0.001075141,0.003861027,0.013154245,,1.161766928,1.249010394,,,,
11/21/07,0.001277588,-0.015498859,-0.00138417,0.005812006,-0.01748251,-0.002069784,,1.166252542,1.265440182,,,,
11/23/07,0.009250359,0.025135621,0.023815511,0.002996329,0.014946656,0.013377031,,1.145863521,1.262820994,,,,
11/26/07,-0.012326165,-0.021809201,0.000615422,0.019737517,-0.019565267,0.000943433,,1.162990349,1.27971379,,,,
11/27/07,-0.007999987,0.014511853,-0.014760209,-0.009520854,0.012230925,-0.005406235,,1.140236132,1.280921113,,,,
11/28/07,-0.01225805,0.031209382,-0.006616704,-0.006760316,0.030596403,0.00151717,,1.154182274,1.273996153,,,,
11/29/07,0.002286092,-0.010718865,-0.016212153,0.008614247,0.000479891,-0.00208189,,1.1894961,1.275929021,,,,
11/30/07,-0.012381936,0.004843911,-0.012263656,-0.004850264,0.007058646,-0.005230021,,1.190066929,1.273272678,,,,
12/3/07,0.007258389,-0.003171381,0.012415921,0.007935942,-0.006056474,0.006062034,,1.19846719,1.266613435,,,,
12/4/07,0.004585628,-0.005853895,0.014307652,-0.000105573,-0.006435731,0.003027439,,1.191208704,1.274291689,,,,
12/5/07,-0.007499185,0.009600614,-0.009697796,-0.011927348,0.014953125,-0.004917617,,1.183542405,1.278149529,,,,
12/6/07,0.018068322,0.007860976,0.009411243,-0.008759752,0.014461313,0.004443167,,1.201240062,1.271864079,,,,
12/7/07,-0.003226849,-0.001383829,-0.009701461,-0.011208108,0.0012047,-0.007118478,,1.21861157,1.277515183,,,,
12/10/07,-0.000647412,0.011589893,0.017811731,-0.005994579,0.008556155,0.005015579,,1.220079632,1.26842122,,,,
12/11/07,0.008746295,-0.026152004,-0.01450005,0.019627202,-0.027240198,-0.002183026,,1.230518822,1.274783086,,,,
12/12/07,0.027296112,0.020588244,0.020928489,-0.010323692,0.00633639,0.008333738,,1.196999246,1.272000201,,,,
12/13/07,-0.010628332,-0.018293436,-0.024723544,-0.01086601,0.000135443,-0.013885235,,1.2045839,1.282600717,,,,
12/14/07,-0.006951017,-0.02412252,0.000254739,-0.004613855,-0.01367455,-0.006726865,,1.204747053,1.264791506,,,,
12/17/07,-0.004890765,-0.018440964,-0.004966888,0.008939396,-0.015305391,-0.002678382,,1.188272679,1.256283424,,,,
12/18/07,-0.004259511,0.008660813,0.014335122,0.006453774,0.007179185,0.007636848,,1.170085701,1.252918617,,,,
12/19/07,0.009542622,-0.00832229,-0.000126208,0.01325943,-0.001038013,0.004982764,,1.178485963,1.262486966,,,,
12/20/07,-0.00423733,0.005461617,-0.007193337,-0.002145281,0.006971759,-0.001790829,,1.177262679,1.268777641,,,,
12/21/07,0.011783996,0.014043423,0.018177196,-0.014618939,0.015423957,0.004718757,,1.185470271,1.266505477,,,,
12/24/07,0.00744095,0.005338066,0.000499388,-0.004690748,0.00933177,0.001175653,,1.203754914,1.272481808,,,,
12/26/07,0.011881834,0.002681638,0.01721984,-0.008768036,0.000809886,0.003440728,,1.214988078,1.273977805,,,,
12/27/07,0.00349098,0.001470992,0.000490689,0.010901535,-0.012542142,0.002921241,,1.21597208,1.278361217,,,,
12/28/07,-0.003162572,0.009614114,0.017655739,0.015594187,-0.003824077,0.010572388,,1.200721185,1.282095618,,,,
12/31/07,0.001269003,-0.010448359,-0.006506036,0.006055326,-0.005004187,-0.001176047,,1.196129535,1.29565043,,,,
1/2/08,0.027566568,-0.003875983,0.029105045,0.014402373,-0.011849825,0.014664876,,1.190143879,1.294126684,,,,
1/3/08,0.00770892,0.003622766,0.00836671,-0.001377385,-0.001185238,0.00296404,,1.176040882,1.313104891,,,,
1/4/08,-0.005813915,-0.024331554,-0.005142024,0.000212164,-0.026734615,-0.008167077,,1.174646994,1.316996986,,,,
1/7/08,-0.018159489,-0.000411145,-0.004228827,0.004349251,0.000502096,-0.001806807,,1.143243258,1.30624097,,,,
1/8/08,0.009090886,-0.007539366,0.023711243,-0.001161806,-0.017921149,0.004049877,,1.143817276,1.303880844,,,,
1/9/08,-0.009940914,0.001381202,-0.002650334,0.001903353,0.010583923,0.000332633,,1.123318756,1.309161401,,,,
1/10/08,-0.004706677,0.000827554,0.01964179,-0.013509229,0.00657279,0.000966689,,1.135207875,1.309596872,,,,
1/11/08,0.009142474,-0.018191834,0.003739399,0.007809954,-0.009400097,0.001900937,,1.142669358,1.310862845,,,,
1/14/08,0.012496129,0.015861941,0.010837649,0.003715568,0.009634211,0.008789056,,1.131928156,1.313354713,,,,
1/15/08,-0.012341903,-0.032057477,-0.017310732,0.011210969,-0.024250282,-0.008777725,,1.142833391,1.324897861,,,,
1/16/08,-0.009372057,-0.019272037,-0.014660769,-0.007216841,-0.006029479,-0.010568319,,1.115119359,1.313268272,,,,
1/17/08,-0.012929653,-0.014556045,-0.002306771,0.012958305,-0.027518755,-0.00278732,,1.10839577,1.299389234,,,,
1/18/08,0.003833866,-0.003101896,0.010635815,-0.006864304,-0.006770117,-0.000308106,,1.077894098,1.29576742,,,,
1/22/08,-0.003500947,-0.028004146,0.008579273,0.010681792,-0.011105244,0.001523646,,1.070596629,1.295368186,,,,
1/23/08,-0.018843846,-0.003201217,-0.003175672,-0.002279566,0.026177235,-0.000714133,,1.058707392,1.297341869,,,,
1/24/08,0.024739587,0.029209433,0.024917545,-0.020043626,0.006415153,0.006462408,,1.086421423,1.296415394,,,,
1/25/08,0.02223636,-0.020802408,0.002442285,0.016850316,-0.014548199,0.005459893,,1.093390984,1.30479336,,,,
1/28/08,0.004661336,0.021092547,0.016057552,-0.003751955,0.020926865,0.008646265,,1.077484114,1.311917392,,,,
1/29/08,0.008351275,0.004606908,-0.006539488,-0.006799805,0.004099599,-0.002226243,,1.100032478,1.323260577,,,,
1/30/08,-0.008588927,-0.005917187,0.0099835,-0.006530475,-0.009056502,-0.002493584,,1.10454217,1.320314677,,,,
1/31/08,0.004950496,0.013392876,-0.007169194,0.007103454,0.020301077,0.005328026,,1.094538881,1.317022361,,,,
2/1/08,-0.01754924,0.013803269,-0.022428927,0.006011055,0.016152696,-0.002609286,,1.116759199,1.32403949,,,,
2/4/08,0.017549391,-0.011153015,-0.002797986,-0.010290914,-0.011849706,-0.005081314,,1.134797871,1.320584693,,,,
2/5/08,-0.008315392,-0.046286746,-0.015937127,0.007639273,-0.028370784,-0.011165273,,1.12135085,1.313874388,,,,
2/6/08,-0.004658409,0.005682726,0.014484455,-0.003053608,-0.007600925,0.001841852,,1.089537247,1.299204622,,,,
2/7/08,0.012168449,-0.011759378,0.010118055,-0.021546274,0.009175767,-0.003383356,,1.081255756,1.301597565,,,,
2/8/08,0.0299014,-0.00556329,0.012799132,0.011442129,-0.005861141,0.010021896,,1.091177107,1.297193796,,,,
2/11/08,0.006584901,0.006993085,0.003626396,0.004162208,0.005820144,0.004820617,,1.084781564,1.310194138,,,,
2/12/08,-0.020220043,0.017901164,-0.021898609,-0.005951729,0.009243233,-0.007680744,,1.091095149,1.316510082,,,,
2/13/08,0.008194227,0.01318986,0.001231389,-0.010584809,0.011392389,0.000394199,,1.101180395,1.306398305,,,,
2/14/08,0.020168536,-0.007032789,0.00301875,-0.014696361,-0.012957328,-0.004489423,,1.113725471,1.306913286,,,,
2/15/08,-0.004721157,-0.003013812,-0.006242303,0.007677094,0.000223754,0.00020246,,1.099294565,1.301045999,,,,
2/19/08,0.032611967,0.014359063,0.027257431,-0.010121894,0.003206495,0.009770988,,1.099540536,1.301309409,,,,
2/20/08,0.005167886,-0.001490055,0.018126184,0.006926924,0.004683008,0.008677508,,1.103066207,1.314024488,,,,
2/21/08,-0.005426985,0.001790708,0.000107272,0.010591844,-0.011172012,0.001824743,,1.108231874,1.325426945,,,,
2/22/08,0.013785153,0.006852347,0.00150133,-0.005726699,0.004639053,0.001358467,,1.095850695,1.327845509,,,,
2/25/08,0.009631744,0.014647223,-0.006960071,-0.01021511,0.016757289,-0.000679408,,1.100934405,1.329649344,,,,
2/26/08,0.021324414,0.020268304,0.01045936,0.000329367,0.006445867,0.008536859,,1.119383081,1.328745969,,,,
2/27/08,-0.001373717,0.001143365,0.011418205,0.000878077,-0.001601168,0.003206358,,1.126598475,1.340089286,,,,
2/28/08,0.009628661,-0.006424054,0.012766396,0.017765058,-0.010059705,0.009137379,,1.124794602,1.344386091,,,,
2/29/08,-0.016348831,-0.024425234,0.001979394,0.015300135,-0.022091316,-0.001389415,,1.1134795,1.356670257,,,,
3/3/08,0.014681534,-0.002061861,0.011020981,-0.002577764,-0.003539171,0.003239425,,1.088881272,1.354785279,,,,
3/4/08,-0.003549038,-0.00811692,-0.021184678,-0.009718026,-0.003173867,-0.011073063,,1.085027535,1.359174003,,,,
3/5/08,0.021917783,0.01175421,0.026686289,-0.01197025,0.005609826,0.007701655,,1.081583802,1.344123784,,,,
3/6/08,0.007506758,-0.012794143,-0.01248466,0.005348158,-0.020731262,-0.004733532,,1.087651299,1.354475761,,,,
3/7/08,-0.010111776,-0.009384746,-0.004248746,0.001302828,-0.010777471,-0.004370848,,1.065102915,1.348064307,,,,
3/10/08,0.018817219,-0.010075156,-0.002289447,0.014745663,-0.015252906,0.003920681,,1.053623799,1.342172123,,,,
3/11/08,0.015567277,0.031444629,0.001251643,-0.008547871,0.035403838,0.0071723,,1.037552975,1.347434353,,,,
3/12/08,0.010911886,0.00103092,0.010626149,0.019290882,-0.009540529,0.010059921,,1.074286333,1.357098556,,,,
3/13/08,0.00102804,0.004560797,0.013709865,-0.00782412,0.006472975,0.002441273,,1.064037073,1.370750861,,,,
3/14/08,-0.001283678,-0.023432905,0.003762487,0.012361499,-0.018375273,0.000510754,,1.070924558,1.374097238,,,,
3/17/08,-0.040102856,-0.016946572,0.004660105,0.007684252,-0.011543587,-0.004135033,,1.051246026,1.374799063,,,,
3/18/08,0.022228114,0.03020588,-0.026923445,-0.003865065,0.041584435,0.00261011,,1.039110877,1.369114224,,,,
3/19/08,-0.043227599,-0.037464803,-0.035854912,0.0165688,-0.026742407,-0.0166655,,1.082321716,1.372687762,,,,
3/20/08,-0.040251969,0.008923109,-0.033641412,0.002475735,0.020938757,-0.009615254,,1.053377828,1.349811235,,,,
3/24/08,0.018259632,0.021347981,0.002113158,-0.019345507,0.021652925,0.00093111,,1.07543425,1.336832457,,,,
3/25/08,0.01008686,0.017019993,0.029189845,0.004197205,0.001447103,0.012735519,,1.098720547,1.338077195,,,,
3/26/08,0.029958451,0,0.011538876,-0.004179662,-0.0117542,0.003749508,,1.100310508,1.355118303,,,,
3/27/08,0.011042292,0.00278914,-0.003624776,-0.007030494,-0.003712169,-0.002431784,,1.087377239,1.36019933,,,,
3/28/08,-0.023708053,-0.000146311,-0.01690565,0.009722131,-0.008896645,-0.005338068,,1.083340711,1.35689162,,,,
3/31/08,-0.024010916,0.007174196,-0.015999054,0.003558317,0.005063721,-0.00470089,,1.073702613,1.349648441,,,,
4/1/08,-0.005591306,0.027329502,-0.039265599,-0.016275008,0.034122142,-0.010056889,,1.079139544,1.343303892,,,,
4/2/08,0.02980044,0.002405525,0.027745751,0.002129216,0.00066432,0.01247012,,1.115962096,1.329794434,,,,
4/3/08,0.005460006,0.001835183,0.001680307,0.00223094,0.001180325,0.002291652,,1.116703452,1.346377129,,,,
4/4/08,0.007059421,0.003663561,0.009282062,0.009115974,0.00036842,0.007159051,,1.118021525,1.349462558,,,,
4/7/08,0.010784634,0.005053955,0.010193884,-0.005252105,0.000515524,0.00282289,,1.118433427,1.359123429,,,,
4/8/08,0.004001006,-0.008381037,-0.008994187,-0.003484618,-0.001840402,-0.004343571,,1.119010006,1.362960085,,,,
4/9/08,0.016737535,-0.003521639,0.021472087,0.010384612,-0.008997729,0.010187415,,1.116950578,1.357039971,,,,
4/10/08,-0.004442182,-0.003534064,-0.005634457,-0.003356058,0.005060713,-0.00297212,,1.106900559,1.370864701,,,,
4/11/08,-0.003936948,-0.018016688,-0.005121434,0.006734703,-0.020436941,-0.004072383,,1.112502266,1.366790327,,,,
4/14/08,0.00685108,0.002311402,-0.002081073,-0.005853418,-0.003401589,-0.002097748,,1.089766122,1.361224233,,,,
4/15/08,0.012038695,0.004612289,0.006036692,-0.012406698,0.004778548,-0.000219905,,1.086059186,1.358368728,,,,
4/16/08,0.009568228,0.032568205,0.017564837,-0.009794511,0.024760307,0.00914041,,1.091248971,1.358070016,,,,
4/17/08,-0.004610669,-0.013061034,-0.007612298,-0.001720281,0.001252295,-0.00441406,,1.118268631,1.370483332,,,,
4/18/08,0.000514681,0.010558927,-0.020959324,-0.00086163,0.013758068,-0.003115846,,1.119669033,1.364433937,,,,
4/21/08,0.001285989,0.004458055,-0.004083017,0.003988391,-0.002104607,0.000617522,,1.135073515,1.360182571,,,,
4/22/08,0.00616486,-0.009569961,0.000221573,0.003435689,-0.0083636,-3.50E-05,,1.132684632,1.361022514,,,,
4/23/08,-0.009445987,0.002940741,-0.011631727,-0.003316902,0.003080303,-0.0048762,,1.123211311,1.360974914,,,,
4/24/08,-0.016752508,-0.005026536,-0.022416498,-0.008480956,0.005556737,-0.011079499,,1.126671142,1.354338528,,,,
4/25/08,0.018348532,0.010945813,0.000573217,-0.005846696,0.007707389,0.002448278,,1.132931757,1.339333136,,,,
4/28/08,0.002316609,-0.002359759,0.004812708,0.003049426,-0.000432921,0.002433215,,1.141663703,1.342612195,,,,
4/29/08,-0.024139666,-0.006261374,-0.021439206,0.003800212,-0.004186831,-0.008742501,,1.141169453,1.345879059,,,,
4/30/08,-0.001842099,0.002660348,0.009789116,0.007139034,-0.00398697,0.004783356,,1.136391569,1.334112709,,,,
5/1/08,-0.023200662,0.008658057,-0.030698257,6.47E-05,0.017612906,-0.008057624,,1.13186081,1.340494245,,,,
5/2/08,0.025371192,0.000415314,0.007024694,-0.012610455,0.00286078,0.000945215,,1.151796168,1.329693046,,,,
5/5/08,0.02079486,0.001937433,0.019981023,0,-0.005134799,0.007584382,,1.155091203,1.330949892,,,,
5/6/08,0.013151183,0.008425437,0.004172946,-0.007204503,0.008530486,0.002180391,,1.149160042,1.341044324,,,,
5/7/08,0.001781617,-0.018216719,-0.009350075,0.004288063,-0.014073473,-0.004563865,,1.158962936,1.343968325,,,,
5/8/08,0.016260138,0.009207535,0.016546236,0.008977536,-0.002018699,0.010472304,,1.142652302,1.337834635,,,,
5/9/08,0.015499963,-0.004561705,0.002063274,0.003689194,-0.000577815,0.003290951,,1.14034563,1.351844847,,,,
5/12/08,-0.016986665,0.009859731,-0.004918783,-0.001513501,0.010336064,-0.001603608,,1.139686721,1.356293702,,,,
5/13/08,0.005509681,-0.006738141,-0.018392908,-0.010935495,0.001144673,-0.008888445,,1.151466596,1.354118739,,,,
5/14/08,-0.016189348,-0.001246082,-0.002225108,0.000437879,0.003144219,-0.00214088,,1.152784649,1.342082729,,,,
5/15/08,0.011392439,0.015386763,0.021126797,0.009081977,0.010613981,0.013540388,,1.156409257,1.339209491,,,,
5/16/08,0.014518085,0.011057976,0.024137908,-0.004120627,0.001762179,0.008324307,,1.168683363,1.357342908,,,,
5/19/08,0.001480423,-0.003915758,0.003254781,0.001306642,0.001547995,0.001388287,,1.170742791,1.368641847,,,,
5/20/08,0.013796553,-0.008133367,0.016892304,0.005219706,-0.00821974,0.00633761,,1.172555095,1.370541914,,,,
5/21/08,0.029161507,-0.012983424,0.011661133,0.000216322,-0.016788232,0.0033027,,1.162916997,1.379227875,,,,
5/22/08,-0.01440369,0.018415988,-0.010656764,-0.011788855,0.003386176,-0.006721862,,1.143393677,1.383783051,,,,
5/23/08,0.001916578,-0.01699524,0.002747857,0.004377744,-0.014432473,-0.001088644,,1.147265409,1.374481453,,,,
5/27/08,-0.01602099,-0.002766325,-0.020497665,-0.006755968,0.008742615,-0.009167965,,1.130707533,1.372985132,,,,
5/28/08,0.006318286,0.005547876,-0.002461974,-0.008886506,0.005994422,-0.001746504,,1.140592873,1.360397652,,,,
5/29/08,-0.027288104,-0.006896544,-0.029504117,-0.007194971,0.00437936,-0.014225618,,1.147430068,1.358021713,,,,
5/30/08,0.006703073,0.001249941,0.010865738,0.006578175,0.001929971,0.006614162,,1.152455077,1.338703015,,,,
6/2/08,0.013316932,-0.012345672,0.005831927,0.00385758,-0.00799025,0.002334584,,1.154679282,1.347557413,,,,
6/3/08,-0.02360675,-0.003511232,-0.012278331,0.007198158,-0.005393749,-0.004801592,,1.145453106,1.350703399,,,,
6/4/08,-0.014955111,-0.009866067,-0.002647272,-0.008905961,0.001807666,-0.006524203,,1.13927482,1.344217873,,,,
6/5/08,0.037955482,0.019786482,-0.002308194,-0.005990684,0.019487521,0.006517313,,1.141334248,1.335447922,,,,
6/6/08,0.025597253,-0.02680066,0.030190874,0.012946469,-0.030159249,0.009401792,,1.163576024,1.344151454,,,,
6/9/08,0.010221055,-0.001721207,-0.012014373,0,0.000802982,-0.002130426,,1.128483445,1.356788886,,,,
6/10/08,-0.003999959,-0.015804567,-0.027730368,-0.006500703,-0.005032839,-0.012792604,,1.129389597,1.353898348,,,,
6/11/08,0.03685325,-0.015328517,0.017182863,-0.002328925,-0.015101519,0.004863732,,1.123705561,1.336578463,,,,
6/12/08,-0.000227802,-0.001927311,-0.016318077,-0.010004471,0.002977255,-0.007955626,,1.1067359,1.343079222,,,,
6/13/08,-0.006381109,0.008467028,0.002686963,-0.002133339,0.014842298,0.002076986,,1.110030935,1.332394186,,,,
6/16/08,-0.000917361,0.005008142,0.013748106,0.00022502,0.001681866,0.004507724,,1.126506346,1.33516155,,,,
6/17/08,0.010100964,0.002638139,0.002758281,0.002024971,-0.0071543,0.002011217,,1.128400979,1.341180091,,,,
6/18/08,0.013636342,-0.010378694,0.011805146,0.008420352,-0.007352931,0.005965738,,1.12032806,1.343877495,,,,
6/19/08,-0.023318321,-0.001477069,0.001585852,-0.005900685,0.00296292,-0.004306945,,1.112090364,1.351894717,,,,
6/20/08,0.006887041,-0.018047365,0.005994108,0.005823693,-0.01624814,0.000593136,,1.115385399,1.34607218,,,,
6/23/08,0.007067869,-0.004218127,-0.020910636,0.002115596,-0.00300296,-0.004993773,,1.097262462,1.346870584,,,,
6/24/08,0.00022645,-0.003782144,0.00436336,0.006666659,-0.004948016,0.002595305,,1.093967426,1.340144618,,,,
6/25/08,-0.003847924,0.011693305,-0.000571659,0.000441503,0.007147222,0.00166832,,1.088554458,1.343622702,,,,
6/26/08,0.033174341,-0.024317055,0.036490541,0.006729935,-0.028989961,0.010237534,,1.096334598,1.345864295,,,,
6/27/08,0.002639081,0.001846194,0.009491226,0.011726011,-0.001399419,0.007193804,,1.0645519,1.359642627,,,,
6/30/08,-0.017767084,0.007524533,-0.000765267,0.000216611,-0.002024366,-0.001864848,,1.063062147,1.36942363,,,,
7/1/08,0.017641824,-0.014327124,0.01378558,-0.002369269,0.004680956,0.004380508,,1.060910119,1.366869863,,,,
7/2/08,0.019091482,-0.013298238,0.005503928,0.005229282,-0.020500064,0.001623771,,1.065876193,1.372857447,,,,
7/3/08,-0.000430674,0.012380466,-0.011913706,-0.002167521,-0.000951351,-0.003057329,,1.044025663,1.375086653,,,,
7/7/08,-0.013571689,-0.016718223,-0.009015805,0.004561725,-0.009680955,-0.005508185,,1.043032429,1.370882561,,,,
7/8/08,-0.036252449,0.00991815,-0.004055705,0.006487167,0.018429453,0.000287518,,1.032934879,1.363331487,,,,
7/9/08,-0.000679873,-0.009820746,0.007043793,0.00440439,-0.020298987,-0.000315478,,1.051971304,1.363723468,,,,
7/10/08,0.027210911,0.003620891,0.022185781,-0.000106978,0.006264096,0.010694655,,1.030617352,1.363293243,,,,
7/11/08,0.013907303,-0.020078424,0.017427617,-0.014226059,-0.008778968,-0.001797723,,1.037073238,1.377873195,,,,
7/14/08,0.000435456,-0.004962386,0.007881462,0.008789037,-0.009822818,0.003573687,,1.027968805,1.37539616,,,,
7/15/08,-0.031773637,-0.011100363,0.002710812,-0.000322666,-0.01284763,-0.006155639,,1.017871255,1.380311395,,,,
7/16/08,-0.015284335,0.014641238,-0.017988937,-0.018076189,0.023064213,-0.008784195,,1.004794021,1.371814697,,,,
7/17/08,-0.023510679,0.023729365,-0.002329532,-0.005150133,0.010467015,-0.001624954,,1.027968805,1.35976441,,,,
7/18/08,-0.017064033,0.01143309,-0.000530705,-0.003744953,0.005577657,-0.001709621,,1.03872857,1.357554855,,,,
7/21/08,0.012128462,0.003561414,0.010088192,0.003869616,0.002694174,0.006419359,,1.044522242,1.35523395,,,,
7/22/08,-0.021851511,0.00030865,-0.021656906,-0.004956006,0.013276432,-0.008624965,,1.047336366,1.363933683,,,,
7/23/08,-0.022579933,0.002930661,-0.02675691,-0.001992253,0.00483539,-0.00996848,,1.061241256,1.352169802,,,,
7/24/08,0.000737351,-0.02245456,0.008391322,0.009759394,-0.023439885,0.00049494,,1.066372771,1.338690725,,,,
7/25/08,-0.012524603,0.006607901,0.00394175,-0.009994539,0.003020159,-0.003002877,,1.041377117,1.339353296,,,,
7/28/08,0.004973888,-0.013597981,0.000436263,0.010095438,-0.013470665,0.00118608,,1.044522242,1.335331383,,,,
7/29/08,-0.011383285,0.009348772,-0.012427853,-0.00406373,0.021204824,-0.002462488,,1.030451832,1.336915193,,,,
7/30/08,0.019774739,0.009576073,-0.011811448,0.000992473,0.013371052,0.002317397,,1.052302382,1.333623055,,,,
7/31/08,-0.008345619,-0.00917426,0.006255641,0.009915174,-0.011331872,0.001824632,,1.066372771,1.33671359,,,,
8/1/08,-0.011138621,-0.013182662,-0.005661656,0.002211583,-0.004396269,-0.004048632,,1.054288772,1.3391526,,,,
8/4/08,-0.033041304,-0.001749377,-0.015965178,-0.002294075,-0.008358294,-0.010664217,,1.049653835,1.333730864,,,,
8/5/08,-0.006989381,0.026445742,-0.023371875,-0.007445525,0.025604289,-0.003890006,,1.040880519,1.319507668,,,,
8/6/08,-0.010688224,0.000931207,0.006505541,-0.004081672,0.001240519,-0.000728268,,1.067531525,1.314374776,,,,
8/7/08,0.005533577,-0.018297352,-0.006348142,0.016282692,-0.014248062,0.001044809,,1.068855818,1.313417559,,,,
8/8/08,-0.028039829,0.001105662,-0.019282101,0.002724802,0.021209702,-0.004767761,,1.053626694,1.31478983,,,,
8/11/08,-0.001078485,-0.00094668,-0.039085669,-0.009565199,0.010000025,-0.01314623,,1.075973802,1.308521225,,,,
8/12/08,-0.008636951,-0.007580546,-0.007518797,0.009328342,-0.010967269,-0.002037359,,1.086733567,1.291319104,,,,
8/13/08,0.033487581,-0.017345646,0.012916059,-0.003479382,-0.002310208,0.004424122,,1.074815068,1.288688224,,,,
8/14/08,-0.008693316,-0.005829968,-0.027096617,0.006437483,0.005248607,-0.006101016,,1.072332021,1.294389537,,,,
8/15/08,-0.013553065,-0.005212562,-0.021676132,0.008673071,0.005835326,-0.004244548,,1.077960271,1.286492446,,,,
8/18/08,0.005657417,-0.007696108,0.015071571,0.003976809,-0.014656465,0.003529167,,1.08425052,1.281031866,,,,
8/19/08,0.015537034,-0.010396006,0.02068524,-0.003853988,-0.010536103,0.003773126,,1.06835924,1.285552841,,,,
8/20/08,0.007913467,0.002167702,-0.004600298,0.002794147,0.003601563,0.001424545,,1.057102897,1.290403394,,,,
8/21/08,0.04292068,0.005990049,0.027979079,-0.00182187,0.002652613,0.013349159,,1.060910119,1.292241632,,,,
8/22/08,-0.033876987,0.007773756,-0.014823827,-0.000644159,0.014005625,-0.005814607,,1.063724303,1.309491971,,,,
8/25/08,-0.005714326,-0.017068794,-0.001850049,0.009991396,-0.021025211,-0.002192555,,1.078622427,1.30187779,,,,
8/26/08,0.000522479,0.004007385,0.003706944,0.000850911,0.003292033,0.002251639,,1.055944163,1.299023351,,,,
8/27/08,0.009399479,0.008481595,0.001600369,0.001700541,0.006718753,0.003984794,,1.059420366,1.301948283,,,,
8/28/08,-0.019658512,0.014511883,0.01007865,0.000106127,0.016296808,0.004098052,,1.06653835,1.307136279,,,,
8/29/08,-0.003694025,-0.004063714,-0.005719165,-0.004455822,-0.013133787,-0.005877327,,1.083919521,1.312492992,,,,
9/2/08,-0.025953354,-0.019095856,-0.030718419,0.009304855,-0.004178353,-0.010806791,,1.069683553,1.304779042,,,,
9/3/08,-0.005709605,0.00133116,-0.003914116,0.004238566,-0.001864726,-0.000381679,,1.065214037,1.290678567,,,,
9/4/08,-0.014219335,-0.046194736,-0.006337939,0.008019435,-0.030671091,-0.009402726,,1.063227705,1.290185942,,,,
9/5/08,-0.009986132,-0.006620229,0.007526521,-0.000523347,0.005942854,0.000840127,,1.030617352,1.278054677,,,,
9/8/08,-0.002241468,0.015082451,-0.001519397,0.004189291,0.017403815,0.004717108,,1.03674216,1.279128405,,,,
9/9/08,-0.036506588,-0.026261236,-0.030053297,0.009908273,-0.034683048,-0.016640146,,1.054785428,1.285162192,,,,
9/10/08,0.001457279,0.005500308,-0.029677044,-0.006196406,0.006665597,-0.008831725,,1.018202255,1.263776905,,,,
9/11/08,-0.008440084,-0.001235212,-0.015359728,-0.00051962,0.014050418,-0.003662086,,1.02498918,1.252615576,,,,
9/12/08,0.006750801,0.022438174,0.03379859,-0.012892471,0.009874177,0.009112775,,1.039390707,1.248028389,,,,
9/15/08,-0.039358539,-0.044409899,0.02660483,0.032441475,-0.045891812,0.003548362,,1.049653835,1.259401391,,,,
9/16/08,-0.020333925,-0.012296558,-0.009927759,-0.00020401,0.012892532,-0.004755784,,1.001483318,1.263870203,,,,
9/17/08,0.03004961,-0.030025633,0.112905299,0.004999985,-0.044712753,0.027679579,,1.014394974,1.257859509,,,,
9/18/08,0.001804557,0.040770105,-0.031125626,-0.01462072,0.033481367,-0.005054866,,0.969038582,1.292676531,,,,
9/19/08,0.033023073,0.070729092,0.038405796,-0.031736246,0.048264425,0.016876462,,1.001483318,1.286142225,,,,
9/22/08,0.034582937,-0.016090811,0.037217921,-0.000106429,-0.034531672,0.008176648,,1.049819335,1.307847755,,,,
9/23/08,-0.009831426,-0.027715622,-0.009643418,-0.003831424,-0.01698515,-0.010356601,,1.013567318,1.318541566,,,,
9/24/08,-0.008226958,-0.002832854,-0.018229178,0.004380381,-0.000901578,-0.004887338,,0.996351725,1.304885957,,,,
9/25/08,0.017448522,0.028054019,-0.002998524,-0.002021097,0.017881,0.005826187,,0.995453436,1.298508538,,,,
9/26/08,-0.011807662,-0.012780685,0.002197825,0.007247928,-0.000820865,0.000409019,,1.01325314,1.306073892,,,,
9/29/08,-0.062019904,-0.105493346,0.03381811,0.029100534,-0.065888957,-0.007235994,,1.012421395,1.306608101,,,,
9/30/08,0.027904095,0.043809866,-0.050240036,-0.024370208,0.026561155,-0.011332278,,0.945714005,1.297153492,,,,
10/1/08,-0.023310736,-0.005621134,0.010579535,0.012580665,-0.00119945,0.003899513,,0.970833262,1.282453788,,,,
10/2/08,-0.055286978,-0.043150559,-0.042340339,0.008039306,-0.04494772,-0.026125437,,0.969668796,1.287454734,,,,
10/3/08,-0.023345037,-0.002756998,0.00315795,0.00880371,-0.015268508,-0.001201259,,0.926084394,1.253819416,,,,
10/6/08,-0.042567145,-0.05548968,0.020462563,0.018172446,-0.034841297,-0.003277652,,0.911944468,1.252313254,,,,
10/7/08,0.012311903,-0.048714226,0.035476958,-0.003025053,-0.061047049,-0.002995263,,0.88017114,1.248208607,,,,
10/8/08,0.014527054,-0.023956053,0.024636199,-0.014362355,-0.019122413,-0.001587081,,0.826439289,1.244469894,,,,
10/9/08,-0.046620118,-0.064850285,0.005367971,-0.008414575,-0.062795028,-0.022394171,,0.810635776,1.242494819,,,,
